
---------- Begin Simulation Statistics ----------
final_tick                                 4013374500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 113390                       # Simulator instruction rate (inst/s)
host_mem_usage                                5262360                       # Number of bytes of host memory used
host_op_rate                                   218093                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    76.50                       # Real time elapsed on the host
host_tick_rate                               52463974                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     8674069                       # Number of instructions simulated
sim_ops                                      16683604                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.004013                       # Number of seconds simulated
sim_ticks                                  4013374500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                   9748971                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  6271773                       # number of cc regfile writes
system.cpu.committedInsts                     8674069                       # Number of Instructions Simulated
system.cpu.committedOps                      16683604                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.925373                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.925373                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                     32681                       # number of floating regfile reads
system.cpu.fp_regfile_writes                    14648                       # number of floating regfile writes
system.cpu.idleCycles                          352090                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               101965                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  2095587                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.334449                       # Inst execution rate
system.cpu.iew.exec_refs                      3922492                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    1303080                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  699576                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               2811431                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               1959                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              5632                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              1380642                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            20106126                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               2619412                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            173736                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              18738035                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   3122                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 69105                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  86663                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                 74891                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            600                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        67175                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          34790                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  22101654                       # num instructions consuming a value
system.cpu.iew.wb_count                      18641586                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.610618                       # average fanout of values written-back
system.cpu.iew.wb_producers                  13495658                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.322433                       # insts written-back per cycle
system.cpu.iew.wb_sent                       18688778                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 28828071                       # number of integer regfile reads
system.cpu.int_regfile_writes                15528167                       # number of integer regfile writes
system.cpu.ipc                               1.080645                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.080645                       # IPC: Total IPC of All Threads
system.ruby.L2Cache_Controller.M.L2_Replacement_clean          406      0.00%      0.00%
system.ruby.L2Cache_Controller.MCT_I.Ack_all            1      0.00%      0.00%
system.ruby.L2Cache_Controller.MT.L1_PUTX        33930      0.00%      0.00%
system.ruby.L2Cache_Controller.MT.L2_Replacement_clean            1      0.00%      0.00%
system.ruby.L2Cache_Controller.MT_MB.Exclusive_Unblock        34822      0.00%      0.00%
system.ruby.L2Cache_Controller.M_I.Mem_Ack         1015      0.00%      0.00%
system.ruby.L2Cache_Controller.Mem_Ack           1015      0.00%      0.00%
system.ruby.L2Cache_Controller.Mem_Data         27516      0.00%      0.00%
system.ruby.L2Cache_Controller.NP.L1_GETS         8116      0.00%      0.00%
system.ruby.L2Cache_Controller.NP.L1_GETX        11321      0.00%      0.00%
system.ruby.L2Cache_Controller.NP.L1_GET_INSTR         8079      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_GETS          351      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_GETX           38      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_GET_INSTR       122163      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_UPGRADE           91      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L2_Replacement            1      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L2_Replacement_clean          228      0.00%      0.00%
system.ruby.L2Cache_Controller.SS_MB.Exclusive_Unblock          129      0.00%      0.00%
system.ruby.L2Cache_Controller.S_I.Ack_all            1      0.00%      0.00%
system.ruby.LD.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.LD.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.LD.hit_latency_hist_seqr::samples      2098449                      
system.ruby.LD.hit_latency_hist_seqr     |     2098449    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.LD.hit_latency_hist_seqr::total      2098449                      
system.ruby.LD.latency_hist_seqr::bucket_size            1                      
system.ruby.LD.latency_hist_seqr::max_bucket            9                      
system.ruby.LD.latency_hist_seqr::samples      2120734                      
system.ruby.LD.latency_hist_seqr         |     2120734    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.LD.latency_hist_seqr::total       2120734                      
system.ruby.LD.miss_latency_hist_seqr::bucket_size            1                      
system.ruby.LD.miss_latency_hist_seqr::max_bucket            9                      
system.ruby.LD.miss_latency_hist_seqr::samples        22285                      
system.ruby.LD.miss_latency_hist_seqr    |       22285    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.LD.miss_latency_hist_seqr::total        22285                      
system.ruby.Locked_RMW_Read.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.Locked_RMW_Read.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.Locked_RMW_Read.hit_latency_hist_seqr::samples          201                      
system.ruby.Locked_RMW_Read.hit_latency_hist_seqr |         201    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.Locked_RMW_Read.hit_latency_hist_seqr::total          201                      
system.ruby.Locked_RMW_Read.latency_hist_seqr::bucket_size            1                      
system.ruby.Locked_RMW_Read.latency_hist_seqr::max_bucket            9                      
system.ruby.Locked_RMW_Read.latency_hist_seqr::samples          201                      
system.ruby.Locked_RMW_Read.latency_hist_seqr |         201    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.Locked_RMW_Read.latency_hist_seqr::total          201                      
system.ruby.Locked_RMW_Write.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.Locked_RMW_Write.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.Locked_RMW_Write.hit_latency_hist_seqr::samples          201                      
system.ruby.Locked_RMW_Write.hit_latency_hist_seqr |         201    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.Locked_RMW_Write.hit_latency_hist_seqr::total          201                      
system.ruby.Locked_RMW_Write.latency_hist_seqr::bucket_size            1                      
system.ruby.Locked_RMW_Write.latency_hist_seqr::max_bucket            9                      
system.ruby.Locked_RMW_Write.latency_hist_seqr::samples          201                      
system.ruby.Locked_RMW_Write.latency_hist_seqr |         201    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.Locked_RMW_Write.latency_hist_seqr::total          201                      
system.ruby.RMW_Read.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.RMW_Read.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.RMW_Read.hit_latency_hist_seqr::samples        48240                      
system.ruby.RMW_Read.hit_latency_hist_seqr |       48240    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.RMW_Read.hit_latency_hist_seqr::total        48240                      
system.ruby.RMW_Read.latency_hist_seqr::bucket_size            1                      
system.ruby.RMW_Read.latency_hist_seqr::max_bucket            9                      
system.ruby.RMW_Read.latency_hist_seqr::samples        48409                      
system.ruby.RMW_Read.latency_hist_seqr   |       48409    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.RMW_Read.latency_hist_seqr::total        48409                      
system.ruby.RMW_Read.miss_latency_hist_seqr::bucket_size            1                      
system.ruby.RMW_Read.miss_latency_hist_seqr::max_bucket            9                      
system.ruby.RMW_Read.miss_latency_hist_seqr::samples          169                      
system.ruby.RMW_Read.miss_latency_hist_seqr |         169    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.RMW_Read.miss_latency_hist_seqr::total          169                      
system.ruby.ST.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.ST.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.ST.hit_latency_hist_seqr::samples      1191320                      
system.ruby.ST.hit_latency_hist_seqr     |     1191320    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.ST.hit_latency_hist_seqr::total      1191320                      
system.ruby.ST.latency_hist_seqr::bucket_size            1                      
system.ruby.ST.latency_hist_seqr::max_bucket            9                      
system.ruby.ST.latency_hist_seqr::samples      1204168                      
system.ruby.ST.latency_hist_seqr         |     1204168    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.ST.latency_hist_seqr::total       1204168                      
system.ruby.ST.miss_latency_hist_seqr::bucket_size            1                      
system.ruby.ST.miss_latency_hist_seqr::max_bucket            9                      
system.ruby.ST.miss_latency_hist_seqr::samples        12848                      
system.ruby.ST.miss_latency_hist_seqr    |       12848    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.ST.miss_latency_hist_seqr::total        12848                      
system.ruby.delayHist::bucket_size                  8                       # delay histogram for all message
system.ruby.delayHist::max_bucket                  79                       # delay histogram for all message
system.ruby.delayHist::samples                 463222                       # delay histogram for all message
system.ruby.delayHist::mean                  0.426608                       # delay histogram for all message
system.ruby.delayHist::stdev                 1.916197                       # delay histogram for all message
system.ruby.delayHist                    |      444052     95.86%     95.86% |       18323      3.96%     99.82% |         686      0.15%     99.97% |         105      0.02%     99.99% |          25      0.01%     99.99% |          19      0.00%    100.00% |           9      0.00%    100.00% |           3      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for all message
system.ruby.delayHist::total                   463222                       # delay histogram for all message
system.ruby.delayVCHist.vnet_0::bucket_size            8                       # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_0::max_bucket           79                       # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_0::samples        234591                       # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_0::mean         0.665217                       # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_0::stdev        2.369271                       # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_0           |      217709     92.80%     92.80% |       16286      6.94%     99.75% |         499      0.21%     99.96% |          64      0.03%     99.99% |          13      0.01%     99.99% |          12      0.01%    100.00% |           5      0.00%    100.00% |           3      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_0::total          234591                       # delay histogram for vnet_0
system.ruby.delayVCHist.vnet_1::bucket_size            8                       # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_1::max_bucket           79                       # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_1::samples        228401                       # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_1::mean         0.181961                       # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_1::stdev        1.250103                       # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_1           |      226113     99.00%     99.00% |        2037      0.89%     99.89% |         187      0.08%     99.97% |          41      0.02%     99.99% |          12      0.01%    100.00% |           7      0.00%    100.00% |           4      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_1::total          228401                       # delay histogram for vnet_1
system.ruby.delayVCHist.vnet_2::bucket_size            1                       # delay histogram for vnet_2
system.ruby.delayVCHist.vnet_2::max_bucket            9                       # delay histogram for vnet_2
system.ruby.delayVCHist.vnet_2::samples           230                       # delay histogram for vnet_2
system.ruby.delayVCHist.vnet_2           |         230    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for vnet_2
system.ruby.delayVCHist.vnet_2::total             230                       # delay histogram for vnet_2
system.ruby.dir_cntrl0.requestToDir.avg_buf_msgs     0.003428                       # Average number of messages in buffer
system.ruby.dir_cntrl0.requestToDir.avg_stall_time  2024.977734                       # Average number of cycles messages are stalled in this MB
system.ruby.dir_cntrl0.requestToMemory.avg_buf_msgs     0.003484                       # Average number of messages in buffer
system.ruby.dir_cntrl0.requestToMemory.avg_stall_time   500.418912                       # Average number of cycles messages are stalled in this MB
system.ruby.dir_cntrl0.responseFromDir.avg_buf_msgs     0.003554                       # Average number of messages in buffer
system.ruby.dir_cntrl0.responseFromDir.avg_stall_time   499.991591                       # Average number of cycles messages are stalled in this MB
system.ruby.dir_cntrl0.responseFromMemory.avg_buf_msgs     0.004956                       # Average number of messages in buffer
system.ruby.dir_cntrl0.responseFromMemory.avg_stall_time   499.991653                       # Average number of cycles messages are stalled in this MB
system.ruby.dir_cntrl0.responseToDir.avg_buf_msgs     0.000126                       # Average number of messages in buffer
system.ruby.dir_cntrl0.responseToDir.avg_stall_time  1287.199587                       # Average number of cycles messages are stalled in this MB
system.ruby.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.hit_latency_hist_seqr::samples      4830252                      
system.ruby.hit_latency_hist_seqr        |     4830252    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.hit_latency_hist_seqr::total      4830252                      
system.ruby.l1_cntrl0.L1Dcache.demand_accesses      3373713                       # Number of cache demand accesses
system.ruby.l1_cntrl0.L1Dcache.demand_hits      3338411                       # Number of cache demand hits
system.ruby.l1_cntrl0.L1Dcache.demand_misses        35302                       # Number of cache demand misses
system.ruby.l1_cntrl0.L1Icache.demand_accesses      1622249                       # Number of cache demand accesses
system.ruby.l1_cntrl0.L1Icache.demand_hits      1491841                       # Number of cache demand hits
system.ruby.l1_cntrl0.L1Icache.demand_misses       130408                       # Number of cache demand misses
system.ruby.l1_cntrl0.fully_busy_cycles         40018                       # cycles for which number of transistions == max transitions
system.ruby.l1_cntrl0.mandatoryQueue.avg_buf_msgs     0.623345                       # Average number of messages in buffer
system.ruby.l1_cntrl0.mandatoryQueue.avg_stall_time   500.816146                       # Average number of cycles messages are stalled in this MB
system.ruby.l1_cntrl0.mandatoryQueue.num_msg_stalls          148                       # Number of times messages were stalled
system.ruby.l1_cntrl0.prefetcher.allocated_streams            0                       # number of streams allocated for prefetching
system.ruby.l1_cntrl0.prefetcher.hits               0                       # number of prefetched blocks accessed (for the first time)
system.ruby.l1_cntrl0.prefetcher.miss_observed            0                       # number of misses observed
system.ruby.l1_cntrl0.prefetcher.misses_on_prefetched_blocks            0                       # number of misses for blocks that were prefetched, yet missed
system.ruby.l1_cntrl0.prefetcher.pages_crossed            0                       # number of prefetches across pages
system.ruby.l1_cntrl0.prefetcher.partial_hits            0                       # number of misses observed for a block being prefetched
system.ruby.l1_cntrl0.prefetcher.prefetches_requested            0                       # number of prefetch requests made
system.ruby.l1_cntrl0.requestFromL1Cache.avg_buf_msgs     0.049744                       # Average number of messages in buffer
system.ruby.l1_cntrl0.requestFromL1Cache.avg_stall_time   999.999626                       # Average number of cycles messages are stalled in this MB
system.ruby.l1_cntrl0.requestToL1Cache.avg_buf_msgs     0.000029                       # Average number of messages in buffer
system.ruby.l1_cntrl0.requestToL1Cache.avg_stall_time   954.221379                       # Average number of cycles messages are stalled in this MB
system.ruby.l1_cntrl0.responseFromL1Cache.avg_buf_msgs     0.000057                       # Average number of messages in buffer
system.ruby.l1_cntrl0.responseFromL1Cache.avg_stall_time   636.147337                       # Average number of cycles messages are stalled in this MB
system.ruby.l1_cntrl0.responseToL1Cache.avg_buf_msgs     0.024872                       # Average number of messages in buffer
system.ruby.l1_cntrl0.responseToL1Cache.avg_stall_time  1825.128953                       # Average number of cycles messages are stalled in this MB
system.ruby.l1_cntrl0.unblockFromL1Cache.avg_buf_msgs     0.004354                       # Average number of messages in buffer
system.ruby.l1_cntrl0.unblockFromL1Cache.avg_stall_time   499.982932                       # Average number of cycles messages are stalled in this MB
system.ruby.l2_cntrl0.DirRequestFromL2Cache.avg_buf_msgs     0.006856                       # Average number of messages in buffer
system.ruby.l2_cntrl0.DirRequestFromL2Cache.avg_stall_time   999.999128                       # Average number of cycles messages are stalled in this MB
system.ruby.l2_cntrl0.L1RequestFromL2Cache.avg_buf_msgs     0.000045                       # Average number of messages in buffer
system.ruby.l2_cntrl0.L1RequestFromL2Cache.avg_stall_time   496.867785                       # Average number of cycles messages are stalled in this MB
system.ruby.l2_cntrl0.L1RequestToL2Cache.avg_buf_msgs     0.024872                       # Average number of messages in buffer
system.ruby.l2_cntrl0.L1RequestToL2Cache.avg_stall_time  2357.942487                       # Average number of cycles messages are stalled in this MB
system.ruby.l2_cntrl0.L2cache.demand_accesses       165710                       # Number of cache demand accesses
system.ruby.l2_cntrl0.L2cache.demand_hits       138194                       # Number of cache demand hits
system.ruby.l2_cntrl0.L2cache.demand_misses        27516                       # Number of cache demand misses
system.ruby.l2_cntrl0.responseFromL2Cache.avg_buf_msgs     0.042330                       # Average number of messages in buffer
system.ruby.l2_cntrl0.responseFromL2Cache.avg_stall_time   798.086000                       # Average number of cycles messages are stalled in this MB
system.ruby.l2_cntrl0.responseToL2Cache.avg_buf_msgs     0.003583                       # Average number of messages in buffer
system.ruby.l2_cntrl0.responseToL2Cache.avg_stall_time  1500.181456                       # Average number of cycles messages are stalled in this MB
system.ruby.l2_cntrl0.unblockToL2Cache.avg_buf_msgs     0.004354                       # Average number of messages in buffer
system.ruby.l2_cntrl0.unblockToL2Cache.avg_stall_time  1499.948796                       # Average number of cycles messages are stalled in this MB
system.ruby.latency_hist_seqr::bucket_size           16                      
system.ruby.latency_hist_seqr::max_bucket          159                      
system.ruby.latency_hist_seqr::samples        4995962                      
system.ruby.latency_hist_seqr::mean          0.000028                      
system.ruby.latency_hist_seqr::stdev         0.062635                      
system.ruby.latency_hist_seqr            |     4995961    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           1      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.latency_hist_seqr::total          4995962                      
system.ruby.miss_latency_hist_seqr::bucket_size           16                      
system.ruby.miss_latency_hist_seqr::max_bucket          159                      
system.ruby.miss_latency_hist_seqr::samples       165710                      
system.ruby.miss_latency_hist_seqr::mean     0.000845                      
system.ruby.miss_latency_hist_seqr::stdev     0.343917                      
system.ruby.miss_latency_hist_seqr       |      165709    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           1      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.miss_latency_hist_seqr::total       165710                      
system.ruby.network.msg_byte.Control          1545808                      
system.ruby.network.msg_byte.Request_Control         1840                      
system.ruby.network.msg_byte.Response_Control       566816                      
system.ruby.network.msg_byte.Response_Data     13933080                      
system.ruby.network.msg_byte.Writeback_Control       144080                      
system.ruby.network.msg_byte.Writeback_Data      1146240                      
system.ruby.network.msg_count.Control          193226                      
system.ruby.network.msg_count.Request_Control          230                      
system.ruby.network.msg_count.Response_Control        70852                      
system.ruby.network.msg_count.Response_Data       193515                      
system.ruby.network.msg_count.Writeback_Control        18010                      
system.ruby.network.msg_count.Writeback_Data        15920                      
system.ruby.network.routers.msg_bytes.Control::0      1545808                      
system.ruby.network.routers.msg_bytes.Request_Control::2         1840                      
system.ruby.network.routers.msg_bytes.Response_Control::1       287208                      
system.ruby.network.routers.msg_bytes.Response_Control::2       279608                      
system.ruby.network.routers.msg_bytes.Response_Data::1     13933080                      
system.ruby.network.routers.msg_bytes.Writeback_Control::0       144080                      
system.ruby.network.routers.msg_bytes.Writeback_Data::0      1146240                      
system.ruby.network.routers.msg_count.Control::0       193226                      
system.ruby.network.routers.msg_count.Request_Control::2          230                      
system.ruby.network.routers.msg_count.Response_Control::1        35901                      
system.ruby.network.routers.msg_count.Response_Control::2        34951                      
system.ruby.network.routers.msg_count.Response_Data::1       193515                      
system.ruby.network.routers.msg_count.Writeback_Control::0        18010                      
system.ruby.network.routers.msg_count.Writeback_Data::0        15920                      
system.ruby.network.routers.percent_links_utilized     4.500022                      
system.ruby.network.routers.port_buffers1.avg_buf_msgs     0.027459                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers1.avg_stall_time  1325.137799                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.port_buffers2.avg_buf_msgs     0.000029                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers2.avg_stall_time   636.147711                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.port_buffers3.avg_buf_msgs     0.034593                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers3.avg_stall_time  1857.943235                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.port_buffers4.avg_buf_msgs     0.003585                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers4.avg_stall_time  1000.190114                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.port_buffers5.avg_buf_msgs     0.004354                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers5.avg_stall_time   999.966113                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.port_buffers6.avg_buf_msgs     0.003627                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers6.avg_stall_time  1524.978481                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.port_buffers7.avg_buf_msgs     0.000130                       # Average number of messages in buffer
system.ruby.network.routers.port_buffers7.avg_stall_time   965.576537                       # Average number of cycles messages are stalled in this MB
system.ruby.network.routers.throttle0.link_utilization     9.498378                      
system.ruby.network.routers.throttle0.msg_bytes.Request_Control::2         1840                      
system.ruby.network.routers.throttle0.msg_bytes.Response_Control::1       272168                      
system.ruby.network.routers.throttle0.msg_bytes.Response_Data::1     11924568                      
system.ruby.network.routers.throttle0.msg_count.Request_Control::2          230                      
system.ruby.network.routers.throttle0.msg_count.Response_Control::1        34021                      
system.ruby.network.routers.throttle0.msg_count.Response_Data::1       165619                      
system.ruby.network.routers.throttle1.link_utilization     3.805027                      
system.ruby.network.routers.throttle1.msg_bytes.Control::0      1325680                      
system.ruby.network.routers.throttle1.msg_bytes.Response_Control::1         9960                      
system.ruby.network.routers.throttle1.msg_bytes.Response_Control::2       279608                      
system.ruby.network.routers.throttle1.msg_bytes.Response_Data::1      1981152                      
system.ruby.network.routers.throttle1.msg_bytes.Writeback_Control::0       144080                      
system.ruby.network.routers.throttle1.msg_bytes.Writeback_Data::0      1146240                      
system.ruby.network.routers.throttle1.msg_count.Control::0       165710                      
system.ruby.network.routers.throttle1.msg_count.Response_Control::1         1245                      
system.ruby.network.routers.throttle1.msg_count.Response_Control::2        34951                      
system.ruby.network.routers.throttle1.msg_count.Response_Data::1        27516                      
system.ruby.network.routers.throttle1.msg_count.Writeback_Control::0        18010                      
system.ruby.network.routers.throttle1.msg_count.Writeback_Data::0        15920                      
system.ruby.network.routers.throttle2.link_utilization     0.196661                      
system.ruby.network.routers.throttle2.msg_bytes.Control::0       220128                      
system.ruby.network.routers.throttle2.msg_bytes.Response_Control::1         5080                      
system.ruby.network.routers.throttle2.msg_bytes.Response_Data::1        27360                      
system.ruby.network.routers.throttle2.msg_count.Control::0        27516                      
system.ruby.network.routers.throttle2.msg_count.Response_Control::1          635                      
system.ruby.network.routers.throttle2.msg_count.Response_Data::1          380                      
system.ruby.outstanding_req_hist_seqr::bucket_size            2                      
system.ruby.outstanding_req_hist_seqr::max_bucket           19                      
system.ruby.outstanding_req_hist_seqr::samples      4974861                      
system.ruby.outstanding_req_hist_seqr::mean     1.716316                      
system.ruby.outstanding_req_hist_seqr::gmean     1.486312                      
system.ruby.outstanding_req_hist_seqr::stdev     1.225466                      
